,siren,activitePrincipaleUniteLegale,categorieEntreprise,dateCreationUniteLegale,division,somme_CIR,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,CIR2021,CIR2022,CIR2023
1355,441384039,62.01Z,ETI,2002-03-25,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,441403193,71.12B,GE,2002-03-13,71,698074.0,0.0,0.0,0.0,0.0,504288.0,0.0,0.0,193786.0
1357,441417110,21.20Z,GE,2002-03-01,21,37389864.0,2521000.0,3417.0,1961712.0,1753264.0,949442.0,14170358.0,7977457.0,8053214.0
1358,441480167,71.12B,GE,2002-04-02,71,50590603.0,6167000.0,6230000.0,5356000.0,23956000.0,4311283.0,3770953.0,357354.0,442013.0
1359,441498722,22.23Z,ETI,2002-04-01,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,441612512,71.11Z,GE,2002-04-01,71,847430.0,0.0,0.0,847430.0,0.0,0.0,0.0,0.0,0.0
1361,441675451,71.12B,GE,2002-04-16,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,441743002,22.23Z,ETI,2002-04-22,22,756000.0,177000.0,125000.0,84000.0,104000.0,102000.0,123000.0,0.0,41000.0
1363,441760238,20.20Z,ETI,2002-04-25,20,1314633.0,0.0,910569.0,0.0,0.0,0.0,0.0,0.0,404064.0
1364,441767019,32.12Z,GE,2002-03-11,32,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,42000.0
1365,441772340,26.12Z,ETI,2002-04-16,26,1619142.0,0.0,0.0,245896.0,217904.0,245000.0,315063.0,336340.0,258939.0
1366,441815198,22.21Z,ETI,2002-04-26,22,36382.0,0.0,0.0,0.0,36382.0,0.0,0.0,0.0,0.0
1367,441835147,22.22Z,ETI,2002-04-26,22,794473.08,0.0,0.0,0.0,0.0,0.0,794473.08,0.0,0.0
1368,441929304,71.20B,GE,2002-04-26,71,29939.0,0.0,0.0,29939.0,0.0,0.0,0.0,0.0,0.0
1369,441994803,62.02A,GE,2002-03-01,62,599561.0,0.0,0.0,0.0,0.0,0.0,169872.0,264689.0,165000.0
1370,442013603,71.12B,ETI,2002-04-24,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,442206298,71.12B,ETI,2002-05-27,71,56612.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56612.18
1372,442455168,22.29A,ETI,2002-06-17,22,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0
1373,442547402,20.16Z,ETI,2002-06-14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,442587523,71.12B,ETI,2002-07-02,71,332331.0,0.0,4402.0,0.0,0.0,0.0,228881.0,70118.0,28930.0
1375,442626214,72.19Z,ETI,2002-06-26,72,370129.0,108000.0,0.0,22333.0,26456.0,26456.0,28496.0,67386.0,91002.0
1376,442688206,20.20Z,ETI,2002-07-08,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,442694436,29.32Z,ETI,2002-06-26,29,31769000.0,0.0,14943000.0,3154000.0,3602000.0,3550000.0,3653000.0,0.0,2867000.0
1378,442730156,71.12B,GE,2002-05-02,71,1404.0,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0
1379,442993283,20.13B,ETI,2002-07-01,20,418000.0,418000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,442993358,72.19Z,GE,2002-07-01,72,14150142.0,1644488.0,1959031.0,2393718.0,2220021.0,2009466.0,1869677.0,441223.0,1612518.0
1381,443018023,71.12B,ETI,2002-08-05,71,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0
1382,443029392,71.11Z,ETI,2002-08-10,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,443061841,62.02A,ETI,2002-05-16,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,443189287,71.12B,GE,2002-06-26,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,443266010,71.20B,ETI,2002-07-25,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,443422605,71.12B,ETI,2002-09-18,71,33048.0,0.0,0.0,0.0,0.0,0.0,33048.0,0.0,0.0
1387,443424965,71.12B,ETI,2002-09-18,71,6370.0,0.0,0.0,0.0,0.0,0.0,6370.0,0.0,0.0
1388,443487947,62.02A,ETI,2002-10-01,62,448303.0,0.0,243700.0,204603.0,0.0,0.0,0.0,0.0,0.0
1389,443533237,71.12B,ETI,2002-09-26,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,443582143,71.12B,ETI,2002-10-02,71,128740.0,36984.0,41868.0,49888.0,0.0,0.0,0.0,0.0,0.0
1391,443716832,72.11Z,ETI,2002-10-01,72,139583000.0,17298000.0,18390000.0,17089000.0,16940000.0,18349000.0,17505000.0,16921000.0,17091000.0
1392,443748157,21.20Z,GE,2002-10-07,21,6359331.0,0.0,0.0,0.0,0.0,11813.0,0.0,0.0,6347518.0
1393,443782784,25.50B,ETI,2002-10-10,25,7273716.0,1800000.0,2100000.0,1800000.0,289000.0,288716.0,687000.0,261000.0,48000.0
1394,443867064,96.09Z,GE,2002-12-01,96,1262240.0,0.0,620000.0,0.0,312000.0,0.0,330240.0,0.0,0.0
1395,443982038,29.32Z,ETI,2002-10-15,29,32282468.0,4734558.0,6118964.0,3588288.0,3844011.0,3478280.0,3696541.0,3730827.0,3090999.0
1396,444159164,71.12B,ETI,2002-10-22,71,46682218.0,4013789.0,4817519.0,3450067.0,5741821.0,6499506.0,6588629.0,7742971.0,7827916.0
1397,444175111,71.12B,GE,2002-10-25,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,444203012,20.20Z,ETI,2002-10-31,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,444214209,71.12B,ETI,2002-11-07,71,140329.0,0.0,0.0,0.0,0.0,0.0,52478.0,44946.0,42905.0
1400,444422216,20.16Z,ETI,2002-11-04,20,121000.0,30000.0,42000.0,49000.0,0.0,0.0,0.0,0.0,0.0
1401,444436042,71.12B,ETI,2003-01-02,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,444495774,62.02A,GE,2002-11-25,62,71532820.0,16217.0,15292000.0,603.0,14799000.0,12259000.0,13419000.0,15747000.0,0.0
1403,444523526,71.12B,ETI,2002-12-13,71,16626229.0,688018.0,574704.0,786837.0,831286.0,2792086.0,3005671.0,3328833.0,4618794.0
1404,444555445,25.73B,ETI,2002-12-13,25,1878.0,0.0,0.0,0.0,0.0,1878.0,0.0,0.0,0.0
1405,444572044,71.12B,ETI,2002-12-18,71,123914.0,30648.0,0.0,0.0,0.0,0.0,18864.0,46317.0,28085.0
1406,444572382,71.12B,GE,2002-12-09,71,2981945.0,0.0,0.0,0.0,0.0,0.0,783399.0,1300851.0,897695.0
1407,444577530,25.62B,ETI,2002-12-13,25,61000.0,0.0,0.0,61000.0,0.0,0.0,0.0,0.0,0.0
1408,444633283,62.01Z,GE,2002-12-19,62,8059824.0,0.0,0.0,8059824.0,0.0,0.0,0.0,0.0,0.0
1409,444633309,29.32Z,ETI,2002-12-26,29,421566.0,0.0,0.0,88878.0,67860.0,84342.0,74202.0,41939.0,64345.0
1410,444649537,71.12B,ETI,2002-12-26,71,1608005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608005.0
1411,444652572,25.50B,ETI,2003-01-01,25,212908.92,212908.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,444692800,62.02A,ETI,2002-12-27,62,416636.0,0.0,0.0,0.0,49227.0,93288.0,127790.0,86877.0,59454.0
1413,444713515,71.12B,ETI,2002-12-23,71,486116.0,5750.0,226820.0,202048.0,0.0,0.0,0.0,0.0,51498.0
1414,444719272,26.52Z,ETI,2003-01-01,26,5487503.0,1146504.0,790000.0,249999.0,561000.0,733000.0,921000.0,724000.0,362000.0
1415,444720460,62.02A,ETI,2002-12-27,62,848189.0,0.0,177405.0,0.0,0.0,301360.0,119777.0,128037.0,121610.0
1416,445088057,62.02A,GE,2003-01-27,62,4577129.699,174135.699,104069.0,222449.0,0.0,0.0,2291276.0,0.0,1785200.0
1417,445128390,71.20B,GE,2003-02-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,445172034,25.93Z,ETI,2003-02-06,25,57209.0,0.0,57209.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,445203128,71.12B,GE,2003-01-29,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,445256845,22.19Z,ETI,2003-02-01,22,56438.0,16075.0,21378.0,18985.0,0.0,0.0,0.0,0.0,0.0
1421,445721830,25.94Z,ETI,1957-01-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,447638321,71.20B,GE,2003-03-01,71,171315.0,0.0,0.0,0.0,900.0,0.0,0.0,101611.0,68804.0
1423,447697988,26.12Z,ETI,2003-02-17,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,447714395,71.12B,ETI,2003-03-13,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,447761636,20.52Z,GE,2003-03-11,20,5845.0,4932.0,0.0,0.0,0.0,0.0,913.0,0.0,0.0
1426,447898388,62.02A,ETI,2003-03-24,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,447993445,62.02A,ETI,2003-03-20,62,5281499.0,526205.0,527815.0,572626.0,622473.0,647758.0,680230.0,834550.0,869842.0
1428,448039529,20.59Z,ETI,2003-04-01,20,81000.0,0.0,0.0,0.0,0.0,0.0,27000.0,27000.0,27000.0
1429,448251348,25.93Z,ETI,2003-04-16,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,448252254,22.21Z,GE,2003-04-11,22,737480.0,0.0,0.0,185189.0,173264.0,0.0,172289.0,170000.0,36738.0
1431,448285825,71.12B,ETI,2003-04-23,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,448387985,71.20B,GE,2003-04-29,71,708.48,0.0,0.0,0.0,0.0,206.57,501.91,0.0,0.0
1433,448459735,62.02A,ETI,2003-05-05,62,1670996.0,406144.0,302144.0,0.0,487497.0,172703.0,173389.0,129119.0,0.0
1434,448567867,62.02A,ETI,2003-04-17,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,448777920,21.20Z,ETI,2003-05-22,21,39390.0,0.0,0.0,0.0,0.0,15000.0,6000.0,8190.0,10200.0
1436,448784900,71.20B,ETI,2003-06-04,71,371142.0,38142.0,55000.0,59000.0,30000.0,53000.0,32000.0,58000.0,46000.0
1437,448852756,62.02A,ETI,2003-05-15,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,448897405,26.51B,GE,2003-06-01,26,814000.0,0.0,358000.0,456000.0,0.0,0.0,0.0,0.0,0.0
1439,448929349,22.22Z,ETI,2003-06-20,22,60710.0,0.0,0.0,0.0,0.0,60710.0,0.0,0.0,0.0
1440,448945212,62.03Z,ETI,2003-06-10,62,154868.0,0.0,0.0,0.0,0.0,0.0,67145.0,87723.0,0.0
1441,449065267,20.59Z,ETI,2003-06-20,20,3233893.0,25000.0,0.0,0.0,0.0,0.0,846000.0,845000.0,1517893.0
1442,449092287,71.12B,ETI,2003-07-01,71,48384.0,41975.0,0.0,0.0,6409.0,0.0,0.0,0.0,0.0
1443,449156215,71.12B,ETI,2003-06-10,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,449207414,20.51Z,ETI,2003-07-01,20,5845000.0,1500000.0,800000.0,960000.0,511000.0,1374000.0,0.0,0.0,700000.0
1445,449215516,62.03Z,ETI,2003-07-01,62,550000.0,0.0,0.0,0.0,0.0,290000.0,153000.0,35000.0,72000.0
1446,449334507,71.12B,GE,2003-06-01,71,976974.0,0.0,25558.0,40031.0,212837.0,212837.0,212837.0,6000.0,266874.0
1447,449336692,22.23Z,GE,2003-08-01,22,926325.0,66825.0,45025.0,0.0,294356.0,0.0,257119.0,120000.0,143000.0
1448,449388669,71.20B,GE,2003-07-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,449400076,29.31Z,ETI,2003-07-10,29,469360.0,469360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,449413137,25.12Z,ETI,2003-05-28,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,449462076,71.20B,ETI,2003-07-01,71,462049.0,36049.0,69000.0,92000.0,85000.0,13000.0,56000.0,60000.0,51000.0
1452,449501196,20.41Z,ETI,2003-07-24,20,128000.0,0.0,87000.0,41000.0,0.0,0.0,0.0,0.0,0.0
1453,449708585,71.12B,ETI,2003-08-08,71,454802.0,0.0,77632.0,0.0,0.0,219984.0,0.0,157186.0,0.0
1454,449772953,71.12B,ETI,2003-07-23,71,153800.0,37800.0,0.0,58000.0,58000.0,0.0,0.0,0.0,0.0
1455,449811769,30.12Z,ETI,2003-08-01,30,287127.0,0.0,0.0,0.0,0.0,93141.0,51950.0,90053.0,51983.0
1456,449848803,20.42Z,ETI,2003-07-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,449906460,22.22Z,ETI,2003-08-21,22,138116.0,138116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,450024179,71.12B,GE,2003-09-16,71,7000.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0
1459,450116181,71.20B,ETI,2003-09-22,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,450222120,71.12B,ETI,2003-10-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,450229794,71.12B,ETI,2003-10-01,71,119742.0,0.0,0.0,71768.0,47974.0,0.0,0.0,0.0,0.0
1462,450229992,22.23Z,ETI,2003-10-01,22,162581.0,74826.0,87755.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,450238340,29.32Z,ETI,2003-09-10,29,557049.0,250713.0,189000.0,117336.0,0.0,0.0,0.0,0.0,0.0
1464,450249677,62.01Z,ETI,2003-09-01,62,16118559.0,1649099.0,2547794.0,2492379.0,2545717.0,751367.0,1615697.0,5863.0,4510643.0
1465,450308564,26.11Z,ETI,2003-10-01,26,13923000.0,1404000.0,1665000.0,1818000.0,2001000.0,2120000.0,2323000.0,2592000.0,0.0
1466,450452115,71.12B,ETI,2003-10-02,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,450461405,62.02B,ETI,2003-09-18,62,390023.0,0.0,0.0,230578.0,0.0,159445.0,0.0,0.0,0.0
1468,450538830,62.01Z,GE,2003-10-09,62,1226003.0,276130.0,609538.0,0.0,0.0,0.0,0.0,0.0,340335.0
1469,450673728,71.12B,GE,2003-10-24,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,450709753,62.02A,ETI,2003-10-16,62,7702.0,0.0,0.0,0.0,7702.0,0.0,0.0,0.0,0.0
1471,450757562,29.20Z,ETI,2003-11-07,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,450758040,62.02A,ETI,2003-11-01,62,2184040.0,0.0,602054.0,311543.0,206675.0,121187.0,268596.0,324945.0,349040.0
1473,450831557,32.12Z,GE,2003-11-18,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,450872395,71.12B,ETI,2003-11-14,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,450982343,20.42Z,ETI,2003-11-19,20,87305.0,0.0,0.0,0.0,0.0,0.0,0.0,87305.0,0.0
1476,450991153,25.61Z,ETI,2003-11-28,25,829732.0,75265.0,76577.0,72787.0,0.0,325435.0,88740.0,93019.0,97909.0
1477,451042592,71.20B,GE,2004-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,451121453,71.12B,GE,2003-12-09,71,555465.0,0.0,0.0,0.0,53245.0,70623.0,69647.0,312785.0,49165.0
1479,451231260,29.20Z,ETI,2003-12-01,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,451295190,25.93Z,ETI,2003-12-18,25,263563.41,0.0,0.0,0.0,0.0,0.0,263563.41,0.0,0.0
1481,451347066,71.12B,GE,2003-10-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,451347785,20.20Z,GE,2003-12-18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,451375638,21.20Z,ETI,2003-12-22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,451399729,29.32Z,ETI,2003-11-28,29,26748025.0,533.0,0.0,28244.0,18412338.0,4171581.0,3979884.0,0.0,155445.0
1485,451406219,71.12B,ETI,2003-12-22,71,6138.0,0.0,0.0,0.0,6138.0,0.0,0.0,0.0,0.0
1486,451498893,71.12B,ETI,2004-01-05,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,451499008,71.12B,ETI,2004-01-05,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,451517056,25.12Z,ETI,2003-07-01,25,19040.0,0.0,0.0,19040.0,0.0,0.0,0.0,0.0,0.0
1489,451931745,62.02A,ETI,2004-02-02,62,575141.0,0.0,78083.0,89060.0,116280.0,116800.0,65135.0,30000.0,79783.0
1490,452049273,62.01Z,ETI,2004-02-06,62,44077.0,0.0,0.0,44077.0,0.0,0.0,0.0,0.0,0.0
1491,452324726,32.40Z,ETI,2004-03-01,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,452360282,25.11Z,ETI,2004-02-18,25,264341.0,0.0,12912.0,71657.0,130313.0,7672.0,0.0,41787.0,0.0
1493,452604440,71.12B,ETI,2004-03-04,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,452625593,62.02A,ETI,2004-03-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,452698665,25.29Z,ETI,2004-02-04,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,452972649,26.51B,ETI,2004-04-01,26,12623192.0,2421293.0,3460000.0,1143000.0,916000.0,953466.0,1431311.0,651408.0,1646714.0
1497,452977077,62.02A,ETI,2004-03-08,62,14382.0,0.0,1200.0,0.0,13182.0,0.0,0.0,0.0,0.0
1498,453067415,71.20B,ETI,2004-04-01,71,86169.0,0.0,0.0,36738.0,36738.0,0.0,0.0,0.0,12693.0
1499,453231565,20.14Z,ETI,2004-04-21,20,104000.0,24000.0,21000.0,59000.0,0.0,0.0,0.0,0.0,0.0
1500,453453045,71.12B,GE,2004-05-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,453524613,25.11Z,ETI,2004-05-10,25,26644.0,0.0,0.0,0.0,26644.0,0.0,0.0,0.0,0.0
1502,453785883,20.42Z,ETI,2004-05-24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,453808412,25.50B,ETI,2004-06-01,25,6665034.1,829478.0,727241.0,915896.0,1025046.0,197694.1,1311696.0,941150.0,716833.0
1504,453847287,25.50B,ETI,2004-06-01,25,670813.38,2620.38,0.0,0.0,0.0,668193.0,0.0,0.0,0.0
1505,455200048,71.12B,ETI,1955-01-01,71,80239.0,80239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,455202135,62.01Z,ETI,1955-01-01,62,423113.0,131006.0,159074.0,133033.0,0.0,0.0,0.0,0.0,0.0
1507,457206563,71.12B,GE,1957-01-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,470200700,71.20B,GE,1970-01-01,71,150348.0,66450.0,20184.0,0.0,10600.0,19729.0,2500.0,30885.0,0.0
1509,471203802,71.12B,ETI,1971-01-01,71,1003000.0,40000.0,0.0,0.0,0.0,67000.0,169000.0,229000.0,498000.0
1510,473201929,20.30Z,ETI,1973-01-01,20,1897436.0,190521.0,551438.0,0.0,0.0,440791.0,714686.0,0.0,0.0
1511,473500122,71.12B,ETI,1973-01-01,71,4609.0,0.0,0.0,0.0,0.0,0.0,4609.0,0.0,0.0
1512,477565907,29.32Z,ETI,2004-06-24,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,477699201,62.02A,ETI,2004-07-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,477913487,71.12B,ETI,2004-07-01,71,917733.0,0.0,0.0,245991.0,178552.0,178552.0,147562.0,63589.0,103487.0
1515,477966030,25.61Z,ETI,2004-07-22,25,23973.0,23973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,478007511,62.02A,ETI,2004-06-14,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,478041072,25.29Z,GE,2004-08-01,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,478064751,22.22Z,ETI,2004-07-23,22,229069.0,0.0,127715.0,0.0,101354.0,0.0,0.0,0.0,0.0
1519,478221021,62.02A,GE,2004-07-30,62,58000.0,0.0,0.0,12000.0,34000.0,0.0,0.0,12000.0,0.0
1520,478274277,22.21Z,ETI,2004-06-01,22,4181879.0,0.0,0.0,481010.0,1101897.0,1071543.0,1071543.0,111220.0,344666.0
1521,478308323,25.62B,ETI,2004-07-30,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,478342579,71.12B,ETI,2004-09-01,71,27847.0,27847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,478358682,62.02A,ETI,2004-08-23,62,5936413.0,0.0,1239813.0,1973915.0,2722685.0,0.0,0.0,0.0,0.0
1524,478364912,71.12B,ETI,2004-08-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,478368871,62.02A,ETI,2004-08-01,62,124561.0,0.0,59650.0,64911.0,0.0,0.0,0.0,0.0,0.0
1526,478404601,21.20Z,ETI,2004-08-30,21,575450.0,0.0,0.0,187995.0,0.0,0.0,281922.0,0.0,105533.0
1527,478417710,20.42Z,GE,2004-07-22,20,4445128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445128.0
1528,478482383,26.51B,ETI,2004-08-01,26,3095622.0,374487.0,472086.0,0.0,0.0,69049.0,0.0,2180000.0,0.0
1529,478602840,71.20B,ETI,2004-09-11,71,35027.0,0.0,0.0,35027.0,0.0,0.0,0.0,0.0,0.0
1530,478989668,20.41Z,ETI,2004-10-09,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,479076002,71.20B,ETI,2004-10-14,71,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0
1532,479130486,62.02A,ETI,2004-10-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,479162695,29.31Z,GE,2004-10-15,29,53954000.0,12158000.0,9296000.0,8565000.0,6679000.0,5303000.0,5197000.0,3115000.0,3641000.0
1534,479235814,71.12B,ETI,2004-11-01,71,31163586.0,350000.0,971339.0,679937.0,820432.0,1920358.0,5291662.0,10625996.0,10503862.0
1535,479302994,71.12B,ETI,2004-11-04,71,5377826.0,0.0,0.0,54424.0,0.0,1234288.0,0.0,0.0,4089114.0
1536,479345464,71.12B,ETI,2004-11-02,71,127744.0,118000.0,0.0,0.0,3881.0,0.0,2592.0,3271.0,0.0
1537,479372377,20.17Z,ETI,2004-11-04,20,1214305.0,521521.0,614.0,0.0,315893.0,180000.0,145000.0,51277.0,0.0
1538,479406464,71.12B,ETI,2004-11-15,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,479428336,26.51B,ETI,2004-10-25,26,45106.0,14948.0,0.0,30158.0,0.0,0.0,0.0,0.0,0.0
1540,479438574,29.32Z,GE,2004-11-12,29,6723205.0,0.0,0.0,0.0,0.0,6431339.0,0.0,0.0,291866.0
1541,479471039,25.50B,ETI,2004-10-30,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,479505315,22.23Z,ETI,2004-11-01,22,64420.0,0.0,0.0,0.0,0.0,0.0,0.0,64420.0,0.0
1543,479510364,29.32Z,ETI,2004-11-18,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,479680043,20.60Z,ETI,2004-12-01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,479766800,62.02A,GE,2004-11-16,62,11690000.0,317000.0,246000.0,613000.0,848000.0,1918000.0,2376000.0,2350000.0,3022000.0
1546,479766842,62.02A,GE,2004-11-16,62,47448357.0,4230000.0,3957000.0,5658.0,7890000.0,10979000.0,10183000.0,10186000.0,17699.0
1547,479782898,72.19Z,GE,2004-11-15,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,479811119,25.50B,ETI,2004-11-04,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,479824724,20.42Z,GE,2004-12-06,20,6976203.0,2018404.0,1528759.0,1780438.0,990404.0,658198.0,0.0,0.0,0.0
1550,479895732,25.50B,ETI,2004-12-09,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,479897563,25.50B,ETI,2004-12-09,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,479897639,25.50B,ETI,2004-12-09,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,479898751,71.12B,ETI,2004-12-07,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,479900607,25.50B,ETI,2004-12-09,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,479903197,25.50B,ETI,2004-12-09,25,21395.743,0.0,0.0,0.0,0.0,21395.743,0.0,0.0,0.0
1556,479973521,71.12B,ETI,2004-12-07,71,173728.0,0.0,0.0,0.0,0.0,86864.0,86864.0,0.0,0.0
1557,480016781,32.50A,ETI,2004-12-20,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,480038124,26.60Z,ETI,2004-12-22,26,9039930.0,1223238.0,1292748.0,0.0,1055639.0,792417.0,1332493.0,1703848.0,1639547.0
1559,480092014,30.11Z,GE,2004-11-30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,480098391,62.02A,ETI,2004-12-06,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,480107911,26.51A,GE,2005-05-10,26,179218709.0,42750000.0,5639.0,38425.0,34772000.0,35568000.0,32964000.0,33088000.0,32645.0
1562,480209311,62.02A,ETI,2004-12-22,62,565929.0,0.0,565929.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,480570985,71.12B,ETI,2005-01-04,71,14840.0,14840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,480646942,62.02A,ETI,2005-02-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,480675974,22.22Z,ETI,2005-01-25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,480739127,25.62B,ETI,2005-01-03,25,66428.0,66428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,480778505,62.02A,GE,2004-12-30,62,2137777.0,591475.0,103544.0,27796.0,42594.0,77672.0,8134.0,379301.0,907261.0
