Unnamed: 0,siren,brevets2016,brevets2017,brevets2018,brevets2019,brevets2020,brevets2024,Famille ID,Année de Dépôt,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,activitePrincipaleUniteLegale,categorieEntreprise,dateCreationUniteLegale,division,somme_CIR
280,332110097,26.0,24.0,14.0,35.0,22.0,0.0,"43645914.0, 43759861.0, 49293749.0, 50489277.0, 50489278.0, 50624665.0, 51261109.0, 51570554.0, 51610313.0, 52807999.0, 53008705.0, 53040526.0, 53040620.0, 53514335.0, 53674128.0, 53801026.0, 54291464.0, 54291467.0, 54539991.0, 55066491.0, 55236763.0, 55361827.0, 55361830.0, 55590023.0, 56148577.0, 56561323.0, 56894997.0, 56943692.0, 56943779.0, 56943780.0, 56990615.0, 57113464.0, 57121386.0, 57137079.0, 57286697.0, 57349077.0, 57583282.0, 57583351.0, 57583352.0, 57799510.0, 58669997.0, 58707837.0, 58993033.0, 59384194.0, 59521058.0, 59699926.0, 59702550.0, 60020101.0, 60182628.0, 60182629.0, 60302334.0, 60923635.0, 61132622.0, 61521666.0, 61802029.0, 61832458.0, 61873447.0, 61873448.0, 61873450.0, 61913284.0, 62167534.0, 62167562.0, 62455729.0, 62873481.0, 63014583.0, 63963103.0, 63963182.0, 64564765.0, 65200502.0, 65200924.0, 65276035.0, 65443990.0, 65717706.0, 65763586.0, 65861401.0, 66102589.0, 66166108.0, 66286454.0, 66641071.0, 66867252.0, 67184931.0, 67253795.0, 67262391.0, 67262686.0, 67383962.0, 67383963.0, 67384030.0, 67384060.0, 67395484.0, 67514916.0, 67539375.0, 67742651.0, 67742820.0, 67810973.0, 68210897.0, 68211023.0, 68281754.0, 68501747.0, 68655464.0, 68917817.0, 69104521.0, 69157928.0, 69173067.0, 69185203.0, 69185216.0, 69572202.0, 69784183.0, 70295219.0, 70978252.0, 71452466.0, 71738055.0, 72039473.0, 72356196.0, 72709476.0, 72709477.0, 73013630.0, 73030013.0, 73699060.0, 73855954.0, 74004092.0, 74130002.0, 74191508.0, 74592220.0, 74759046.0, 75278261.0, 75302441.0, 75539626.0, 75745101.0, 75746883.0, 80978860.0","2016, 2019, 2019, 2016, 2016, 2018, 2020, 2019, 2020, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2017, 2016, 2016, 2017, 2017, 2016, 2017, 2017, 2016, 2016, 2017, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2018, 2017, 2017, 2018, 2017, 2019, 2017, 2017, 2018, 2017, 2019, 2019, 2019, 2018, 2017, 2019, 2018, 2018, 2018, 2018, 2020, 2018, 2020, 2019, 2019, 2020, 2018, 2019, 2018, 2019, 2019, 2020, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2019, 2020, 2019, 2021, 2020, 2021, 2020, 2020, 2020, 2020, 2020, 2021, 2021, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2022, 2021, 2019, 2021, 2021",0.0,0.0,0.0,793214.0,0.0,20.52Z,0,1985,20,5531214.0
292,333502680,1.0,2.0,1.0,1.0,2.0,0.0,"55752478.0, 58739284.0, 60302389.0, 65031568.0, 67999712.0, 73013593.0, 74125459.0","2016, 2017, 2017, 2018, 2019, 2020, 2020",0.0,0.0,0.0,400000.0,393000.0,20.42Z,1,1985,20,1907940.0
296,333707669,3.0,1.0,1.0,3.0,5.0,0.0,"49949787.0, 49949788.0, 52991762.0, 59521039.0, 65031252.0, 68501652.0, 69572120.0, 70613823.0, 71994573.0, 73013515.0, 74758828.0, 75746677.0, 75953897.0, 76730647.0","2016, 2016, 2016, 2017, 2018, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2021",630000.0,0.0,0.0,0.0,0.0,22.22Z,1,1985,22,630000.0
300,333802767,13.0,10.0,11.0,9.0,8.0,0.0,"8871555.0, 33104517.0, 36940377.0, 38961885.0, 47178098.0, 54251987.0, 55542960.0, 55806453.0, 56855536.0, 57348780.0, 57860961.0, 57909672.0, 58547616.0, 58737669.0, 58779213.0, 59297004.0, 59409483.0, 59974656.0, 60450729.0, 60515669.0, 60765718.0, 60765743.0, 61028065.0, 61521695.0, 61599475.0, 62455608.0, 63312193.0, 63834146.0, 65031251.0, 65494376.0, 65861342.0, 66676759.0, 66690700.0, 67107609.0, 67252441.0, 67262635.0, 68733102.0, 68807060.0, 68807061.0, 69158103.0, 69190938.0, 70847422.0, 70918549.0, 72178750.0, 72556327.0, 72644325.0, 73013689.0, 74045694.0, 74669059.0, 76283778.0, 83229120.0","2016, 2016, 2016, 2016, 2018, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2020, 2020, 2019",1683000.0,1792000.0,1627000.0,1720000.0,1406000.0,72.19Z,0,1985,72,12368000.0
340,338134737,1.0,0.0,0.0,0.0,0.0,0.0,55806525.0,2016,2571565.0,2805304.0,2899258.0,2383564.0,2666836.0,72.19Z,1,1986,72,21155018.0
369,339946469,13.0,6.0,6.0,4.0,6.0,0.0,"53673987.0, 54848614.0, 54848616.0, 54937130.0, 55345862.0, 55542710.0, 55806404.0, 55953187.0, 56369030.0, 56943561.0, 57044996.0, 57286546.0, 57906654.0, 59974483.0, 60450687.0, 60765645.0, 61132454.0, 61655807.0, 61913213.0, 62597570.0, 63294259.0, 63834059.0, 65685392.0, 66049319.0, 66218232.0, 67262544.0, 67262676.0, 67742616.0, 68733146.0, 72470457.0, 73793346.0, 74045648.0, 74205919.0, 74871457.0, 75108435.0, 75690390.0","2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2021",2080000.0,1500000.0,1700000.0,2100000.0,2100000.0,25.40Z,0,1986,25,17780000.0
370,340161595,2.0,1.0,0.0,1.0,0.0,0.0,"56684016.0, 58669848.0, 60765727.0, 67383911.0","2016, 2016, 2017, 2019",0.0,298587.0,1081935.0,925767.0,750844.0,22.29A,1,1987,22,4418834.0
375,341148823,0.0,0.0,1.0,0.0,0.0,0.0,63312053.0,2018,150886.0,0.0,0.0,0.0,0.0,25.72Z,1,1987,25,204339.0
381,341459386,50.0,32.0,26.0,26.0,18.0,0.0,"44549642.0, 44550354.0, 47080612.0, 47227898.0, 48289370.0, 48906425.0, 49151094.0, 50289711.0, 50289750.0, 50549194.0, 50624836.0, 50933282.0, 51293057.0, 51570550.0, 51659795.0, 52102894.0, 52358872.0, 53269533.0, 54140572.0, 54329716.0, 55022535.0, 55178061.0, 55236513.0, 55361572.0, 55361668.0, 55542788.0, 55633599.0, 55650587.0, 55759695.0, 55863103.0, 56008689.0, 56008705.0, 56263918.0, 56511647.0, 56511676.0, 56557823.0, 56738127.0, 56855594.0, 56920850.0, 57113439.0, 57137169.0, 57233538.0, 57233734.0, 57396723.0, 57539500.0, 57539501.0, 57542679.0, 57542680.0, 57542681.0, 57542682.0, 57684053.0, 57750057.0, 57796449.0, 57890850.0, 57963351.0, 57963352.0, 58347441.0, 58401666.0, 58409214.0, 58547736.0, 58632512.0, 58737617.0, 58993015.0, 58994947.0, 59031097.0, 59070740.0, 59070975.0, 59153098.0, 59296939.0, 59388026.0, 59520991.0, 59649838.0, 59649839.0, 59811442.0, 59811547.0, 59887302.0, 60182643.0, 60382306.0, 60812090.0, 60911374.0, 60917623.0, 60955086.0, 61521569.0, 61521626.0, 61783928.0, 61802090.0, 61903812.0, 61903821.0, 62167476.0, 62683349.0, 63312076.0, 63520122.0, 63684002.0, 63722529.0, 63722569.0, 63834284.0, 63963118.0, 65031564.0, 65243804.0, 65243850.0, 65444211.0, 65763543.0, 65861318.0, 66166125.0, 66776430.0, 66776431.0, 66776544.0, 66867292.0, 66867294.0, 66867297.0, 67001926.0, 67107644.0, 67107841.0, 67107851.0, 67220823.0, 67297196.0, 67480095.0, 67514935.0, 67810865.0, 67810967.0, 68138369.0, 68210934.0, 68425052.0, 68501767.0, 68766400.0, 69104624.0, 69375461.0, 69468709.0, 69468710.0, 69468717.0, 69572129.0, 69883221.0, 70456995.0, 70970349.0, 70973062.0, 70978013.0, 70978083.0, 71094505.0, 72178567.0, 72644374.0, 73038164.0, 73038189.0, 73138897.0, 73456275.0, 74205980.0, 74347221.0, 74347242.0, 74554028.0, 74669075.0, 74871492.0, 75108405.0, 75438871.0, 75746737.0, 75746907.0, 76034674.0, 76034715.0, 77556189.0, 78923826.0, 80736057.0, 82023334.0","2016, 2017, 2016, 2016, 2016, 2017, 2016, 2016, 2017, 2017, 2016, 2016, 2018, 2016, 2017, 2017, 2016, 2017, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2022, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2018, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2017, 2016, 2016, 2017, 2017, 2017, 2016, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2019, 2018, 2018, 2018, 2019, 2018, 2019, 2018, 2018, 2018, 2019, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2018, 2020, 2019, 2019, 2019, 2019, 2019, 2018, 2020, 2018, 2019, 2019, 2020, 2021, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2021, 2021, 2022, 2022, 2021",13267000.0,15411000.0,16168000.0,14750000.0,15090000.0,26.11Z,0,1987,26,117707000.0
388,342014990,1.0,0.0,0.0,1.0,0.0,0.0,"53836521.0, 67742536.0","2016, 2019",0.0,0.0,0.0,0.0,93791.0,32.50A,1,1987,32,408398.0
395,342192150,220.0,111.0,93.0,79.0,67.0,0.0,"34203455.0, 34946576.0, 36579660.0, 40348420.0, 41020851.0, 42667411.0, 42751726.0, 43532092.0, 45445991.0, 45491545.0, 46397175.0, 46458479.0, 47022826.0, 47049192.0, 47294805.0, 49667300.0, 52423848.0, 52473844.0, 52684562.0, 52692896.0, 52737337.0, 52991810.0, 53040664.0, 53298530.0, 53366071.0, 53366140.0, 53404666.0, 53404708.0, 53404740.0, 53484010.0, 53496800.0, 53758406.0, 53801044.0, 53879658.0, 54014934.0, 54014937.0, 54140549.0, 54145904.0, 54145905.0, 54145925.0, 54207545.0, 54260955.0, 54260957.0, 54291422.0, 54291530.0, 54291531.0, 54329737.0, 54366414.0, 54478124.0, 54478125.0, 54478126.0, 54478127.0, 54478128.0, 54478129.0, 54478132.0, 54478793.0, 54478794.0, 54545319.0, 54608647.0, 54608753.0, 54608785.0, 54783704.0, 54783705.0, 54783706.0, 54783707.0, 54783709.0, 54783933.0, 54783942.0, 54848682.0, 54848844.0, 55022561.0, 55072763.0, 55072961.0, 55072962.0, 55072963.0, 55073044.0, 55080073.0, 55178088.0, 55178089.0, 55345943.0, 55345944.0, 55345988.0, 55361663.0, 55411513.0, 55443214.0, 55451493.0, 55451501.0, 55486908.0, 55646754.0, 55646760.0, 55650526.0, 55650532.0, 55752592.0, 55752613.0, 55752630.0, 55759875.0, 55806433.0, 55806434.0, 55808760.0, 55862954.0, 55863011.0, 55863101.0, 55953226.0, 55953238.0, 55953239.0, 56008660.0, 56008683.0, 56069035.0, 56087295.0, 56087337.0, 56087368.0, 56087369.0, 56087370.0, 56087378.0, 56101720.0, 56117882.0, 56119693.0, 56137416.0, 56137417.0, 56148434.0, 56263789.0, 56263790.0, 56321840.0, 56369015.0, 56373004.0, 56373035.0, 56787501.0, 56787502.0, 56787608.0, 56802360.0, 56802363.0, 56802366.0, 56802367.0, 56802368.0, 56802369.0, 56802373.0, 56802377.0, 56802379.0, 56802613.0, 56842843.0, 56842844.0, 56896473.0, 56943729.0, 57045081.0, 57047138.0, 57113422.0, 57113435.0, 57121360.0, 57184548.0, 57190029.0, 57209539.0, 57209540.0, 57209552.0, 57233691.0, 57286636.0, 57348949.0, 57348974.0, 57396685.0, 57396690.0, 57396693.0, 57396699.0, 57396700.0, 57396701.0, 57460487.0, 57485700.0, 57485701.0, 57539423.0, 57539428.0, 57539521.0, 57570331.0, 57583290.0, 57583353.0, 57590558.0, 57590638.0, 57609872.0, 57680397.0, 57680398.0, 57680406.0, 57680407.0, 57681565.0, 57681640.0, 57681641.0, 57681643.0, 57750128.0, 57750129.0, 57750130.0, 57755333.0, 57796402.0, 57796498.0, 57796727.0, 57906691.0, 57906724.0, 57906725.0, 57909679.0, 57909690.0, 57960531.0, 57963253.0, 57963282.0, 57965866.0, 58009970.0, 58009990.0, 58054193.0, 58054194.0, 58054195.0, 58054196.0, 58054226.0, 58162679.0, 58162680.0, 58162690.0, 58162875.0, 58213153.0, 58213154.0, 58213181.0, 58213182.0, 58213220.0, 58213221.0, 58213238.0, 58347439.0, 58347447.0, 58347560.0, 58347561.0, 58347562.0, 58347678.0, 58358736.0, 58401646.0, 58455282.0, 58501510.0, 58547580.0, 58547706.0, 58609526.0, 58632480.0, 58638859.0, 58645154.0, 58645181.0, 58645234.0, 58645257.0, 58670015.0, 58670029.0, 58670054.0, 58699133.0, 58707656.0, 58739007.0, 58739228.0, 58992911.0, 58992979.0, 58992980.0, 58993035.0, 58993036.0, 58993136.0, 58993137.0, 58993138.0, 59031125.0, 59031146.0, 59070751.0, 59070784.0, 59070933.0, 59070934.0, 59070935.0, 59153054.0, 59153141.0, 59153142.0, 59153177.0, 59215671.0, 59215672.0, 59253660.0, 59296969.0, 59297127.0, 59297128.0, 59297129.0, 59325442.0, 59325529.0, 59381334.0, 59381353.0, 59381458.0, 59381530.0, 59409542.0, 59521005.0, 59521066.0, 59579759.0, 59649825.0, 59649828.0, 59649840.0, 59649878.0, 59649879.0, 59649880.0, 59649937.0, 59699867.0, 59699879.0, 59699900.0, 59746040.0, 59746084.0, 59746156.0, 59746227.0, 59811641.0, 59811651.0, 59859167.0, 59859168.0, 59859169.0, 59930471.0, 59930584.0, 60182635.0, 60202133.0, 60202154.0, 60382261.0, 60450756.0, 60450769.0, 60515617.0, 60515618.0, 60627677.0, 60627740.0, 60627751.0, 60627864.0, 60627865.0, 60629542.0, 60765665.0, 60765753.0, 60888455.0, 60955339.0, 60955340.0, 61003250.0, 61028010.0, 61132686.0, 61521651.0, 61655893.0, 61802206.0, 62092039.0, 62143316.0, 62167467.0, 62186453.0, 62222986.0, 62222987.0, 62244485.0, 62455712.0, 62597780.0, 62684892.0, 62751164.0, 62816634.0, 62816815.0, 62948177.0, 62948239.0, 63036104.0, 63036191.0, 63209586.0, 63209593.0, 63312095.0, 63517865.0, 63517866.0, 63524253.0, 63557638.0, 63579413.0, 63579414.0, 63579490.0, 63588055.0, 63638020.0, 63638022.0, 63638047.0, 63638052.0, 63638053.0, 63684087.0, 63684105.0, 63713691.0, 63713693.0, 63797137.0, 63834231.0, 63896452.0, 63963237.0, 64049347.0, 64049383.0, 64556908.0, 64755309.0, 65031222.0, 65201300.0, 65201306.0, 65201349.0, 65201541.0, 65201542.0, 65243653.0, 65243839.0, 65243974.0, 65243977.0, 65243978.0, 65243979.0, 65243980.0, 65243981.0, 65244004.0, 65244133.0, 65441792.0, 65441841.0, 65441859.0, 65441866.0, 65443909.0, 65443961.0, 65443962.0, 65443963.0, 65443967.0, 65685526.0, 65951787.0, 66334502.0, 66676461.0, 66690608.0, 66690610.0, 66776484.0, 66867332.0, 66867333.0, 66867336.0, 67001921.0, 67003393.0, 67003394.0, 67003395.0, 67107576.0, 67107618.0, 67107619.0, 67185170.0, 67185193.0, 67185362.0, 67262409.0, 67262410.0, 67262411.0, 67262415.0, 67262419.0, 67262457.0, 67441398.0, 67441459.0, 67514703.0, 67514923.0, 67514994.0, 67660307.0, 67742489.0, 67742490.0, 67742614.0, 67810620.0, 67928836.0, 67956806.0, 67956839.0, 67957002.0, 68072456.0, 68072710.0, 68104426.0, 68104889.0, 68138266.0, 68138267.0, 68210932.0, 68211035.0, 68211084.0, 68276283.0, 68281508.0, 68281527.0, 68281589.0, 68281648.0, 68281669.0, 68281726.0, 68281730.0, 68336619.0, 68343071.0, 68425038.0, 68501826.0, 68654713.0, 68806873.0, 68807017.0, 68807093.0, 68807094.0, 68965604.0, 68986134.0, 68987746.0, 68987856.0, 68987857.0, 69024377.0, 69056036.0, 69104558.0, 69104559.0, 69104560.0, 69104732.0, 69158106.0, 69172984.0, 69172985.0, 69173005.0, 69191001.0, 69375509.0, 69375629.0, 69412606.0, 69412636.0, 69468601.0, 69468602.0, 69526182.0, 69572238.0, 69630416.0, 69700113.0, 69700192.0, 69700193.0, 69700194.0, 69845310.0, 69846094.0, 69903429.0, 69903681.0, 70008677.0, 70154711.0, 70154720.0, 70154736.0, 70228330.0, 70295229.0, 70295285.0, 70295366.0, 70295494.0, 70295495.0, 70680471.0, 70978038.0, 70978123.0, 70978124.0, 71094405.0, 71094406.0, 71094419.0, 71094428.0, 71094481.0, 71094546.0, 71105301.0, 71111465.0, 71111483.0, 71111484.0, 71452287.0, 71452407.0, 71523118.0, 71575441.0, 71741652.0, 71786934.0, 71786937.0, 71894757.0, 71894759.0, 71994571.0, 72088203.0, 72178661.0, 72560645.0, 72752387.0, 73005319.0, 73005320.0, 73013623.0, 73013625.0, 73013661.0, 73013662.0, 73013699.0, 73038010.0, 73038210.0, 73038232.0, 73038251.0, 73138980.0, 73401625.0, 73401661.0, 73497948.0, 73698951.0, 73793327.0, 73793328.0, 73793486.0, 74045515.0, 74045516.0, 74045605.0, 74125430.0, 74183198.0, 74183291.0, 74183356.0, 74183441.0, 74205983.0, 74347218.0, 74592083.0, 74758900.0, 74759205.0, 74860000.0, 74860024.0, 74860304.0, 74871664.0, 74884950.0, 75278056.0, 75278188.0, 75278205.0, 75339779.0, 75339929.0, 75438824.0, 75439008.0, 75539646.0, 75746846.0, 75746847.0, 75746848.0, 76034780.0, 76283771.0, 76283804.0, 76283827.0, 76523016.0, 76584494.0, 76601254.0, 76601325.0, 77021373.0, 77180068.0, 77564117.0, 77726449.0, 77750233.0, 79731136.0, 79831658.0, 80001308.0, 80034766.0, 80035033.0, 80122257.0, 80122337.0, 80221205.0, 80446784.0","2016, 2019, 2018, 2017, 2016, 2016, 2017, 2017, 2016, 2017, 2017, 2016, 2017, 2017, 2018, 2017, 2019, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2016, 2017, 2016, 2016, 2017, 2016, 2017, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2016, 2016, 2016, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2017, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2018, 2018, 2018, 2018, 2019, 2019, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2018, 2019, 2019, 2019, 2018, 2018, 2019, 2018, 2019, 2018, 2018, 2019, 2018, 2019, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2018, 2018, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2019, 2020, 2019, 2020, 2020, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2019, 2019, 2019, 2019, 2020, 2020, 2021, 2019, 2019, 2019, 2019, 2020, 2019, 2020, 2021, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2020, 2021, 2021, 2021, 2020, 2021, 2021, 2020, 2021, 2020, 2021, 2021, 2021, 2021, 2021, 2021, 2020, 2021, 2021, 2021, 2021, 2021, 2021, 2021, 2021, 2020, 2021, 2020, 2022, 2021, 2021, 2022, 2022, 2021, 2020, 2020, 2021",3781000.0,3985000.0,3642000.0,3593000.0,2703000.0,29.31Z,0,1987,29,25822911.0
400,342500956,0.0,1.0,0.0,0.0,0.0,0.0,56087373.0,2017,0.0,0.0,0.0,474000.0,0.0,71.12B,0,1987,71,735000.0
426,344097902,8.0,12.0,4.0,2.0,1.0,0.0,"33186443.0, 41608613.0, 44041744.0, 44258986.0, 45401039.0, 46210472.0, 46637368.0, 46940556.0, 48445991.0, 48575052.0, 48903418.0, 48946092.0, 51794919.0, 53682731.0, 54345661.0, 54608037.0, 54707357.0, 55086817.0, 55086823.0, 55411360.0, 62905451.0, 62905455.0, 62905536.0, 62905692.0, 62905717.0, 63521389.0, 67298384.0","2016, 2016, 2016, 2016, 2017, 2016, 2017, 2016, 2018, 2017, 2018, 2018, 2020, 2016, 2017, 2017, 2019, 2017, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2018, 2019",881333.0,560469.0,492399.0,492399.0,543090.0,21.20Z,1,1988,21,6043810.0
432,344436225,20.0,15.0,16.0,12.0,15.0,0.0,"51168092.0, 53059278.0, 53404782.0, 53524840.0, 53541719.0, 54145936.0, 54186109.0, 54329826.0, 55178152.0, 55588221.0, 55590081.0, 55806484.0, 56087327.0, 56920751.0, 57348752.0, 57485817.0, 57750053.0, 57796450.0, 58228235.0, 58401626.0, 58779098.0, 59325414.0, 59649909.0, 59745959.0, 59745960.0, 60020079.0, 60138500.0, 60923654.0, 61521633.0, 61873419.0, 62017319.0, 62017368.0, 62044757.0, 62597595.0, 62816643.0, 62816644.0, 62816645.0, 62816753.0, 63079944.0, 63209440.0, 63312056.0, 64744738.0, 65031481.0, 65200981.0, 65200982.0, 65200983.0, 65443913.0, 65443946.0, 65951640.0, 66530141.0, 66690483.0, 67107653.0, 67999707.0, 68138200.0, 68806928.0, 69190993.0, 69468628.0, 69468901.0, 69811034.0, 69903405.0, 70613974.0, 70738708.0, 71094407.0, 71661931.0, 71662029.0, 71833355.0, 71994539.0, 72266382.0, 72560646.0, 72644356.0, 73698902.0, 73793265.0, 73793275.0, 73793303.0, 74206079.0, 74347262.0, 74759062.0, 74866280.0, 76159516.0, 76807690.0, 77519160.0, 77612881.0, 77710799.0","2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2019, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2021, 2021, 2021, 2022",7074000.0,7940000.0,8035000.0,8307000.0,30818000.0,72.19Z,0,1988,72,86552000.0
440,345004147,1.0,0.0,1.0,0.0,0.0,0.0,"53758292.0, 65201443.0","2016, 2018",181150.0,209087.0,0.0,0.0,0.0,25.72Z,1,1988,25,390237.0
457,347721482,0.0,0.0,1.0,0.0,0.0,0.0,"65763603.0, 75439037.0","2018, 2021",0.0,285009.0,0.0,0.0,0.0,25.12Z,1,1988,25,412815.0
463,347947442,1.0,0.0,0.0,0.0,0.0,0.0,56087392.0,2016,15014.0,19852.0,0.0,0.0,0.0,22.21Z,1,1988,22,34866.0
467,348195199,5.0,0.0,0.0,1.0,0.0,0.0,"56117858.0, 56148569.0, 56148578.0, 58054230.0, 58213223.0, 69630369.0","2016, 2016, 2016, 2016, 2016, 2019",0.0,74545.0,0.0,0.0,0.0,25.12Z,1,1988,25,74545.0
469,348390626,1.0,0.0,1.0,0.0,0.0,0.0,"56292420.0, 64755157.0","2016, 2018",0.0,0.0,0.0,0.0,606289.0,25.92Z,1,1988,25,1471949.0
